"lifetime_gross"	"year"	"(no genres listed)"	"Action"	"Adventure"	"Animation"	"Children"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film-Noir"	"Horror"	"IMAX"	"Musical"	"Mystery"	"Romance"	"Sci-Fi"	"Thriller"	"War"	"Western"	"title"	"averageRating"	"numVotes"	"isAdult"	"runtimeMinutes"	"avg_rating_grouplense"
"6440"	23020	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Goat"	5.7	7704	0	96	2.94594594594595
"6441"	51100486	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Hide and Seek"	6	84135	0	101	2.9484
"6442"	51100486	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Hide and Seek"	4.5	1064	0	82	3.5
"6443"	4772155	2016	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Absolutely Fabulous: The Movie"	5.4	12300	0	91	2.78070175438596
"6444"	155475	2014	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	6.9	1584	0	126	3.25
"6445"	155475	2014	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.2	102	0	97	NA
"6446"	155475	2014	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.4	593	0	103	2.5
"6447"	19800	2014	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	6.9	1584	0	126	3.25
"6448"	19800	2014	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.2	102	0	97	NA
"6449"	19800	2014	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.4	593	0	103	2.5
"6450"	155475	1997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	6.9	1584	0	126	3.25
"6451"	155475	1997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.2	102	0	97	NA
"6452"	155475	1997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.4	593	0	103	2.5
"6453"	19800	1997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	6.9	1584	0	126	3.25
"6454"	19800	1997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.2	102	0	97	NA
"6455"	19800	1997	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.4	593	0	103	2.5
"6456"	155475	2001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	6.9	1584	0	126	3.25
"6457"	155475	2001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.2	102	0	97	NA
"6458"	155475	2001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.4	593	0	103	2.5
"6459"	19800	2001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	6.9	1584	0	126	3.25
"6460"	19800	2001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.2	102	0	97	NA
"6461"	19800	2001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.4	593	0	103	2.5
"6462"	155475	2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	6.9	1584	0	126	3.25
"6463"	155475	2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.2	102	0	97	NA
"6464"	155475	2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.4	593	0	103	2.5
"6465"	19800	2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	6.9	1584	0	126	3.25
"6466"	19800	2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.2	102	0	97	NA
"6467"	19800	2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Journey"	7.4	593	0	103	2.5
"6468"	252	2016	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Satanic"	2.9	916	0	88	2.5
"6469"	1065665	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Innocents"	7.8	29278	0	100	3.81744604316547
"6470"	135382	2015	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Kind Words"	6.9	273	0	118	4.16666666666667
"6471"	119550	2016	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Three"	5.9	342	0	104	4
"6472"	38583626	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Nerve"	4.7	151	0	86	3.16666666666667
"6473"	38583626	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Nerve"	6.5	123893	0	96	3.49222222222222
"6474"	7749851	1980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Return"	4.7	11910	0	85	2.47787610619469
"6475"	504256	1980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Return"	4.7	11910	0	85	2.47787610619469
"6476"	6141	2012	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Crazy Eyes"	4	559	0	95	2
"6477"	15436808	2016	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Infiltrator"	7	72184	0	127	3.5426267281106
"6478"	43034523	2016	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"War Dogs"	7.1	198492	0	114	3.61312545322698
"6479"	5777	2016	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Undrafted"	6.5	1352	0	90	3.3125
"6480"	15551645	2016	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"A Beautiful Planet"	7.4	1343	0	46	3.6
"6481"	30408	2013	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	"These Birds Walk"	7	332	0	71	4.25
"6482"	2277396	1983	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Adam"	7.2	34250	0	99	3.63953488372093
"6483"	2277396	1992	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Adam"	7.2	34250	0	99	3.63953488372093
"6484"	796368	1963	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Rampage"	5.6	684	0	98	2.5
"6485"	796368	1963	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Rampage"	6.1	157519	0	107	2.96128318584071
"6486"	796368	1986	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Rampage"	5.6	684	0	98	2.5
"6487"	796368	1986	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Rampage"	6.1	157519	0	107	2.96128318584071
"6488"	796368	2006	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Rampage"	5.6	684	0	98	2.5
"6489"	796368	2006	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Rampage"	6.1	157519	0	107	2.96128318584071
"6490"	200074609	1977	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Spectre"	6.1	549	0	98	NA
"6491"	200074609	1977	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Spectre"	6.8	420739	0	148	3.37990052662376
"6492"	12358	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Rebirth"	4.9	747	0	82	3
"6493"	754819	2015	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Black"	7.1	4158	0	95	2.8125
"6494"	42000000	1989	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Around the World in 80 Days"	6.8	26362	0	167	3.48040069686411
"6495"	24008137	1989	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Around the World in 80 Days"	6.8	26362	0	167	3.48040069686411
"6496"	1807117	1995	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Moses"	6.9	2049	0	188	NA
"6497"	27007844	2016	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Hell or High Water"	7.6	217449	0	102	3.88447971781305
"6498"	6304223	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Southside with You"	6.3	11133	0	84	3.31818181818182
"6499"	104255	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Little Men"	6.3	545	0	98	2.6046511627907
"6500"	9097072	2016	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Meet the Blacks"	4.8	36260	0	94	2.07692307692308
"6501"	301718	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Happy End"	8	1141	0	71	3.76086956521739
"6502"	89217875	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Don't Breathe"	7.1	256954	0	88	3.54842428900846
"6503"	209726015	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Coco"	8.4	446041	0	105	4.0369206598586
"6504"	44307191	2016	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"47 Meters Down"	5.7	52668	0	89	2.70344827586207
"6505"	101934	2011	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"In the Family"	7	807	0	169	3
"6506"	38122105	1963	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Running Man"	6.6	1348	0	103	3
"6507"	135280	1999	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Cherry Orchard"	6.4	662	0	141	2.5
"6508"	21393620	2015	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Skyline"	5.7	190	0	74	4.33333333333333
"6509"	135026	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	"Tumbledown"	6.2	7207	0	105	2.95238095238095
"6510"	135026	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	"Tumbledown"	4.2	227	0	80	2
"6511"	2703296	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Youth"	6.5	1435	0	170	2.5
"6512"	2703296	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Youth"	6.2	359	0	107	3.25
"6513"	14431633	2016	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Edge of Seventeen"	7.3	116263	0	104	3.68
"6514"	3195	2006	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"95 Miles to Go"	6	166	0	77	3.5
"6515"	2964845	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Anthropoid"	7.2	46607	0	120	3.51025641025641
"6516"	17077	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"Grandmaster"	7	2109	0	100	3.5
"6517"	26420672	1974	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	6.2	206	0	102	3.5
"6518"	26420672	1974	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	7.8	23496	0	118	3.76708074534162
"6519"	26420672	1974	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	6.1	446	0	124	NA
"6520"	26420672	1974	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	6.8	52928	0	111	3.25203973040085
"6521"	26420672	1974	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Great Expectations"	6.4	12798	0	128	3.38392857142857
"6522"	43756	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Land"	7.6	91	0	43	NA
"6523"	27873386	1968	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Edge"	6.2	48	0	100	2.5
"6524"	27873386	1968	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Edge"	6.9	71592	0	117	3.48225214198286
"6525"	4175	2013	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"3 Geezers!"	3.3	758	0	81	0.833333333333333
"6526"	176979	1972	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Anita"	7.1	578	0	104	3.875
"6527"	176979	1972	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Anita"	6.4	511	0	76	3.68181818181818
"6528"	4555020	2002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Swingers"	7.2	80360	0	96	3.83603390921773
"6529"	5980578	2009	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Boxer"	7	20265	0	113	3.47098214285714
"6530"	5980578	2009	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Boxer"	5.1	585	0	94	1.25
"6531"	21218403	2016	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Mechanic: Resurrection"	5.7	81780	0	98	3.23076923076923
"6532"	15126	2016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Porto"	6.1	2040	0	76	1.9
"6533"	10104	2016	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Beta Test"	5.6	22434	0	88	2.65
"6534"	27253	2011	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Jane's Journey"	7.3	325	0	107	2.75
"6535"	1054328	1982	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"The Sender"	3.8	818	0	98	3
"6536"	1935539	2016	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Masterminds"	6.2	357	0	64	NA
"6537"	1935539	2016	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Masterminds"	5.3	3612	0	106	2.49166666666667
"6538"	1935539	2016	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Masterminds"	5.8	53855	0	95	2.89358108108108
"6539"	9045	2015	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"The Lesson"	4.8	43	0	17	2
"6540"	9045	2015	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"The Lesson"	4.3	1390	0	97	2.83333333333333
"6541"	9645	2000	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Endgame"	5.1	5375	0	93	2.80357142857143
"6542"	9645	2000	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Endgame"	6.3	2748	0	109	3.54166666666667
"6543"	9645	2000	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Endgame"	5.4	348	0	90	3
"6544"	9645	2015	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Endgame"	5.1	5375	0	93	2.80357142857143
"6545"	9645	2015	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Endgame"	6.3	2748	0	109	3.54166666666667
"6546"	9645	2015	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Endgame"	5.4	348	0	90	3
"6547"	2541854	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Truth"	7	997	0	80	4.5
"6548"	2541854	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Truth"	5.1	668	0	94	2.25
"6549"	2541854	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Truth"	3.7	137	0	96	NA
"6550"	2541854	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Truth"	6.8	19750	0	125	3.44444444444444
"6551"	8074	2015	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"The Other Side"	3	269	0	103	2
"6552"	48023088	2016	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Kubo and the Two Strings"	7.8	124628	0	101	3.85385411277807
"6553"	5588800	2015	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Paradise"	7	1818	0	130	4
"6554"	24252420	2016	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Bridget Jones's Baby"	6.5	73194	0	123	3.06451612903226
"6555"	12545979	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Light Between Oceans"	7.2	55130	0	133	3.62080536912752
"6556"	3915251	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Morgan"	5.8	41818	0	92	3.0625
"6557"	8874389	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Queen of Katwe"	7.4	16767	0	124	3.75742574257426
"6558"	61433527	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Deepwater Horizon"	7.1	162121	0	107	3.53583815028902
"6559"	208023	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"The Girl on the Train"	4.4	1006	0	80	3.13636363636364
"6560"	86260045	2016	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"The Accountant"	7.3	281341	0	128	3.72768974145121
"6561"	904	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"High Strung"	6.4	8972	0	96	3.10416666666667
"6562"	897876	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	"Gentleman"	7.9	2412	0	160	3.25
"6563"	120745	2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Hockney"	6.8	324	0	112	3.42857142857143
"6564"	1326999	2016	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Housefull 3"	5	9182	0	140	2.41666666666667
"6565"	1264339	2016	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Mohenjo Daro"	5.7	11353	0	155	1.8125
"6566"	1659002	2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Comedian"	5.6	355	0	79	2.83333333333333
"6567"	1659002	2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Comedian"	5.8	7224	0	120	2.90740740740741
"6568"	1865396	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"A Quiet Passion"	6.5	5551	0	125	3.1304347826087
"6569"	9283	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	"Chosen"	5.3	946	0	105	3.1
"6570"	282183	2002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The King"	5.3	69	0	20	2
"6571"	282183	2002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The King"	6.7	7237	0	105	3.07547169811321
"6572"	282183	2002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The King"	6.7	1137	0	107	3.23076923076923
"6573"	32788	2006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Local Color"	7.2	47	0	116	3.6
"6574"	32788	2006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Local Color"	6.9	1545	0	107	2.66666666666667
"6575"	1579940	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Race 2"	5.4	16058	0	150	3.16666666666667
"6576"	35841901	2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"The Black Hole"	3.2	1735	0	90	1.5
"6577"	4712792	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Hands of Stone"	6.6	16036	0	111	2.76470588235294
"6578"	166425	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Fits"	6.6	4844	0	72	3.23913043478261
"6579"	3289	2015	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Burning Bodhi"	4.9	464	0	93	4
"6580"	20444	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Sea of Trees"	6.1	15138	0	110	3.38888888888889
"6581"	9318	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Honeymoon"	6	430	0	74	2.5
"6582"	9318	2013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Honeymoon"	5.7	25227	0	87	3.11538461538462
"6583"	5677	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Aurora"	3.6	210	0	87	2
"6584"	5677	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Aurora"	6.1	2659	0	124	3
"6585"	5677	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Aurora"	6.9	104	0	83	2.83333333333333
"6586"	5677	1998	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"Aurora"	3.6	210	0	87	2
"6587"	5677	1998	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"Aurora"	6.1	2659	0	124	3
"6588"	5677	1998	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"Aurora"	6.9	104	0	83	2.83333333333333
"6589"	5677	2006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Aurora"	3.6	210	0	87	2
"6590"	5677	2006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Aurora"	6.1	2659	0	124	3
"6591"	5677	2006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Aurora"	6.9	104	0	83	2.83333333333333
"6592"	20240128	1950	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stella"	6.6	121	0	83	NA
"6593"	20240128	1950	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stella"	8	2593	0	90	2.625
"6594"	20240128	1950	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stella"	7.2	1513	0	103	3.42307692307692
"6595"	1076075	1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Timbuktu"	5.7	354	0	91	2.5
"6596"	2631	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Refuge"	5.2	145	0	121	5
"6597"	2631	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Refuge"	5.9	566	0	84	3.5
"6598"	2631	2010	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Refuge"	5.2	145	0	121	5
"6599"	2631	2010	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Refuge"	5.9	566	0	84	3.5
"6600"	13737	2016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Architect"	5.5	1284	0	82	2.5
"6601"	13737	2016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"The Architect"	4.8	851	0	95	3.66666666666667
"6602"	13737	2008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Architect"	5.5	1284	0	82	2.5
"6603"	13737	2008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Architect"	4.8	851	0	95	3.66666666666667
"6604"	26594261	1982	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"The Forest"	3.9	1292	0	85	1.66666666666667
"6605"	26594261	2002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"The Forest"	3.9	1292	0	85	1.66666666666667
"6606"	270880	2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Himmatwala"	1.7	8470	0	150	1.25
"6607"	273829	2011	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Rascals"	2.9	2831	0	128	2
"6608"	163756	2008	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"God Tussi Great Ho"	3.6	4252	0	152	1.92857142857143
"6609"	379466	2012	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Khiladi 786"	4.3	6914	0	141	1.83333333333333
"6610"	46296	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Tunnel"	6	839	0	94	2.6
"6611"	46296	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Tunnel"	5.9	20436	0	94	3.02475247524752
"6612"	1087585	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Certain Women"	6.4	13049	0	107	3.42168674698795
"6613"	58620973	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Jack"	5.8	59517	0	113	3.02115183246073
"6614"	58620973	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Jack"	6.9	110	0	89	2
"6615"	58620973	2014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Jack"	7.3	1182	0	103	3.5
"6616"	171419	2016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"David Lynch: The Art Life"	7.2	5691	0	88	3.46875
"6617"	3347647	2004	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"The Work and the Glory"	6.7	1120	0	118	3.5
"6618"	2025032	2005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Work and the Glory II: American Zion"	6.4	746	0	100	3.5
"6619"	1325092	2006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Work and the Glory III: A House Divided"	6.5	454	0	93	3.5
"6620"	43905746	2011	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"The One"	5.8	758	0	89	3
"6621"	3910019	2016	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Resurrection"	6.1	9793	0	108	3.09090909090909
"6622"	67209615	2016	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	"Hacksaw Ridge"	8.1	478033	0	139	3.88816295157571
